name,d,v,t,f,label,fusion_pred
1902M4001_051,6.273104626375583,5.4276398271499655,6.194762860034472,5.130290096857716,6.0,5.568839251138727
1902M4001_052,4.599641618126896,4.527406985123616,4.220723538977174,4.529282084262067,5.2,4.389765230347782
1902M4001_053,4.101096151505345,4.047474431483252,4.081627276858224,4.709292274888216,4.8,4.135317689800206
1902M4001_054,4.06852480143502,4.219733118149119,4.081627276858224,4.456658449028269,4.2,4.121514270616543
1902M4001_055,4.716507779060714,4.47120007460862,4.227449619752677,4.5393671087782765,4.8,4.407421357331884
1902M4001_056,5.325802469477946,4.9262131401174525,5.38900108378395,4.934736808017454,5.8,5.1252418798420285
1902M4001_057,6.253951843840751,5.6102884507573165,6.240585233233537,4.7312575337291225,6.6,5.43022490511164
1902M4001_058,3.636088181598268,3.9766826031815095,4.081627276858224,4.1171086025483286,4.0,3.883610896773802
1902M4001_059,6.361973791418919,5.489893462888133,6.219312060152161,4.858730454393996,6.2,5.472471752958624
1902M4001_060,4.0688338226005305,4.152143806566872,4.081627276858224,4.348355580696495,4.6,4.076864598706297
1902M4001_061,4.5786506321618585,3.8707498402849407,4.081627276858224,4.206594272201078,4.0,4.089643508699194
1902M4001_062,6.36855203941318,5.270687459699195,6.136145534698567,5.0190611558804195,6.2,5.502770173259948
1902M4001_063,5.170577926033666,4.830442832861538,5.065564579979565,4.821224241029452,6.4,4.931807251996116
1902M4001_064,6.072581911199253,5.643074565880794,5.974134782637491,5.143569763811609,6.8,5.535581554407026
1902M4001_065,4.587207390286856,4.140265358671641,4.081627276858224,4.613538882308391,4.8,4.273073094250509
1902M4001_066,5.497813830863493,5.054765415744254,5.743486602640048,5.012827744984193,6.2,5.312553975404561
1902M4001_067,4.597973990800363,4.2350755039316335,4.081627276858224,4.372317350621598,5.4,4.2356760371876545
1902M4001_068,4.159540382082672,4.4476567370160405,4.081627276858224,4.210731012723074,5.4,4.147054375326056
1902M4001_069,6.251068758766401,5.572990725162411,5.818273994165652,4.939927090209097,6.4,5.4199919994892545
1902M4001_070,6.229517805862442,5.7063978479941575,5.987484208495076,5.1249494711164365,5.0,5.5342690697124866
1902M4001_071,4.122602866633877,4.4204187420122745,4.081627276858224,4.585509973982958,5.0,4.227082862148689
1902M4001_072,4.613413345703548,4.6480426584365455,4.2186921523823395,4.475951981309961,4.4,4.407216001379826
1902M4002_001,3.66030248039444,3.947606762992456,4.081627276858224,4.166703786957608,4.0,3.8882098696124388
1902M4002_002,4.140981905433357,4.5776077042467715,4.081627276858224,4.884813178741823,4.2,4.3595621050903794
1902M4002_003,4.72091912842261,4.391076689568498,4.815132688108089,5.6285541355437045,4.8,4.866625318369341
1902M4002_004,4.794948887181462,4.678664288893686,4.810323279463437,5.615219215907691,4.4,4.983345421886244
1902M4002_005,4.968506116602484,4.647282153791648,5.195085234438898,5.562892248374896,4.6,5.120448040060043
1902M4002_006,3.9054860741988633,4.0240535260280845,4.081627276858224,5.532000878303126,3.6,4.250830493737825
1902M4002_007,4.31102573322153,4.554542111891118,4.925286092080895,5.407391022723878,5.0,4.7763272990022365
1902M4002_008,4.063166599862587,4.217703808591496,4.081627276858224,5.388849646472582,4.8,4.3427771725996855
1902M4002_009,3.6306195494943214,4.1667778842358505,4.081627276858224,4.330585286610574,4.2,3.972477681403431
1902M4002_010,5.039226557306058,4.3946115257674645,4.80866358322408,4.6221114682482325,5.0,4.632562139386682
1902M4002_011,5.175953363159311,4.8589087028736895,4.942886161130697,4.606081276534498,5.4,4.817965723143108
1902M4002_012,4.96522404545596,4.524918606979211,4.836649788657747,4.577047724128765,4.0,4.645064365326517
1902M4002_013,4.640517626984782,4.310390605293103,4.081627276858224,4.255673448929277,4.8,4.232378440786525
1902M4002_014,4.799094396997144,4.525448600163943,5.0335249453919495,4.746793344198018,4.0,4.723945260196524
1902M4002_015,4.813742616577475,4.243470776879128,4.081627276858224,4.457053649699977,5.0,4.314869622924753
1902M4002_016,3.636088181598268,3.9836400920163597,4.081627276858224,4.262732054294213,4.2,3.9080596547842505
1902M4002_017,4.088054848404298,3.8732795300920735,4.081627276858224,4.153696073982951,4.0,3.962670910236194
1902M4002_018,4.02331642913289,3.864709423933293,4.081627276858224,4.196197793073637,4.0,3.952948490134691
1902M4002_019,5.054417917243684,4.399451833830437,5.051239142332658,4.405714719256272,5.0,4.622156879270049
1902M4002_020,4.750932131554642,4.4789082431539,4.081627276858224,4.483203865632403,4.8,4.369615779193333
1902M4002_021,4.043184673243943,4.1190468564635765,4.081627276858224,4.1526510923203634,4.2,4.019347665574083
1902M4002_022,4.585304816736369,4.368179420254883,4.081627276858224,4.213561723524487,5.4,4.222444256935857
1902M4002_023,4.700751604796956,4.563338879384525,4.536685337943394,4.848842175403929,4.0,4.606853624375478
1902M4002_024,5.5591914497700605,4.909148315080178,5.145287993698627,4.624937807997839,4.0,4.960511392869323
1902M4002_025,4.414283238139738,4.528080608881527,4.081627276858224,4.762694433242178,3.4,4.383949206724278
1902M4002_026,5.132485044043458,4.826661532308683,4.943814145048666,4.472122587133843,5.2,4.747904745125986
1902M4002_027,5.082048727229842,4.539931721637883,4.490029026395401,4.7810883515561065,3.2,4.658728312030442
1902M4002_028,4.8349918458430485,4.789401158015866,5.019238720216415,4.583612107089889,4.8,4.7450208508826055
1902M4002_029,4.251715711933186,4.415720842513156,4.081627276858224,4.287601171490813,4.8,4.179302027064754
1902M4002_030,4.7733871331843725,4.486679590331014,4.618176393163306,4.322855547305791,3.2,4.442819605279367
1902M4002_031,3.636088181598268,3.916056819760908,4.081627276858224,4.568884954394296,4.0,3.9384995740989135
1902M4002_032,4.480360021505113,4.391303400827806,5.123222591251436,4.6383040471029835,4.4,4.588056225004675
1902M4002_033,4.060385484876536,4.1607657432507965,4.081627276858224,4.3204508277340885,4.2,4.0710775891888975
1902M4002_034,4.644696652376418,4.4830278545902775,4.90408513616256,4.469010961679241,2.8,4.5381215440755245
1902M4002_035,4.9187666431893895,4.9073420118488515,4.784172979508081,4.773179694155816,5.6,4.796602081510515
1902M4002_036,4.892638731479932,4.7952751462841015,5.433501654858273,4.501902137105153,5.8,4.851175093085782
1902M4002_037,3.636088181598268,3.9207198933396175,4.081627276858224,4.063460953884771,4.0,3.8606090956368746
1902M4002_038,4.536371593470378,4.234311248604138,4.712979697616835,4.220402321026159,5.0,4.305728910980512
1902M4002_039,3.636088181598268,3.883760214664212,4.081627276858224,4.407495150939918,4.0,3.9014590354633314
1902M4002_040,4.678592898101538,4.331237986900662,4.798710034764407,4.526630920478034,4.8,4.490149689364111
1902M4002_041,4.271471729855652,4.128993338696477,4.081627276858224,4.2101773748721225,5.6,4.087272000784527
1902M4002_042,3.6227510555177354,3.958549820860508,4.081627276858224,3.923748918960424,4.2,3.84926110873292
1902M4002_043,3.6313989275372487,3.8033662563294213,4.081627276858224,3.8010309823819455,4.0,3.7983184974101594
1902M4002_044,4.03503754076345,4.262137586794704,4.081627276858224,4.1482341483654634,4.2,4.055310951487336
1902M4002_045,4.6134473340881375,4.4395536779610465,4.836649788657747,4.500909555219431,3.4,4.509795698427886
1902M4002_046,4.8373771416167495,4.696690559368332,4.854785950442128,4.322921305909368,5.0,4.573998703929714
1902M4002_047,4.573653456798843,4.748189469000796,4.081627276858224,4.211782181712587,5.0,4.308760645558729
1902M4002_048,4.826067607954057,4.694037219693258,4.671245962512459,4.58902260325091,5.0,4.620057885870429
1902M4002_049,4.0864358230691735,3.8159373859449177,4.081627276858224,3.921097511696592,4.0,3.907021215523467
1902M4002_050,4.0651714999659445,3.9668772748278167,4.081627276858224,4.081102164201259,3.8,3.9691525707226063
1902M4002_051,4.7256879887080006,4.5695203196587855,4.081627276858224,4.3585445515169825,4.8,4.34672967854117
1902M4002_052,4.384159024821575,4.300800167024902,4.081627276858224,4.353685119262078,5.0,4.196906905841439
1902M4002_053,4.5907390667191965,4.603858645112681,4.633441676881716,4.597975793481566,5.2,4.532422135571618
1902M4002_054,4.523789994620605,4.314189100612285,4.081627276858224,4.404877375484257,3.8,4.248328530673211
1902M4002_055,4.085636077221103,3.861654728783865,4.081627276858224,4.089362946678214,3.8,3.947236942710745
1902M4002_056,4.604186372535122,3.971156419100144,4.081627276858224,4.2476340873695,5.0,4.132681898970021
1902M4002_057,3.636088181598268,4.0817799874035225,4.081627276858224,4.1091770406115735,4.0,3.91149264591017
1902M4002_058,3.6313989275372487,3.8553080023586204,4.081627276858224,4.000410846567295,4.0,3.8339044620042655
1902M4002_059,4.683062510100714,4.444784202239449,4.9102026871668585,4.456430428887622,5.4,4.5326653664871595
1902M4002_060,4.566393783203702,4.524017981319676,5.281480317304211,4.648615024877304,5.4,4.705636147249682
1902M4002_061,4.179425245220632,4.086675015693839,4.081627276858224,4.179359303954366,4.6,4.047397403624556
1902M4002_062,5.1695252408489925,4.891286762603978,5.356220446312443,4.839342229199072,5.6,5.041193670812082
1902M4002_063,4.179154919080978,3.931561234013081,4.081627276858224,4.526532541050946,4.4,4.078665124897557
1902M4002_064,4.679973469428047,4.393491329193732,5.4131118359314785,4.609496084829599,3.8,4.714542053162406
1902M4002_065,4.03281227924488,3.9072514657297392,4.081627276858224,4.320537255080902,3.2,3.990779055909643
1902M4002_066,4.0363876159626475,4.305401000797423,4.081627276858224,4.37052540241457,3.4,4.118387529458489
1902M4002_067,4.2771434154492045,4.319035446222722,4.081627276858224,4.534588190598548,3.6,4.223536233726833
1902M4002_068,4.041778058635908,4.273472547032998,4.081627276858224,4.464224901477147,4.0,4.132553982412762
1902M4002_069,3.632964541335451,4.014683245728141,4.081627276858224,4.063729835031992,4.0,3.8854785724502783
1902M4002_070,4.881944608912231,4.614317219669553,4.905858350257405,4.4751707583581135,4.8,4.6330394743457255
1902M4002_071,4.607336296745464,4.329192013265408,4.081627276858224,4.428652998535163,5.0,4.279439252612313
1902M4002_072,3.636088181598268,4.028934542002859,4.081627276858224,4.3875056748074,4.2,3.9423536737189737
1902M4002_073,5.086456248474592,4.947469210819263,5.1392484112588654,4.5643957552783085,5.4,4.862782587460973
1902M4002_074,3.6227510555177354,3.8612582896688186,4.081627276858224,4.090908855809035,4.4,3.8453618340252818
1902M4002_075,4.3474893610466765,4.785016776218008,5.018521471437928,4.649641267841411,5.4,4.655560438353705
1902M4002_076,3.6227510555177354,3.8412899249477857,4.081627276858224,4.629718942680519,4.0,3.9213009053221044
1902M4002_077,4.439787511695638,3.9910640169685982,4.081627276858224,4.242022131942739,4.4,4.097124869162179
1902M4002_078,3.629842532892261,4.100288791278275,4.081627276858224,4.074987747893495,4.2,3.9098717647501
1902M4002_079,4.657555093369962,4.46736109629338,4.472604079569991,4.168798464965918,3.4,4.326727288012298
1902M4002_080,5.214767972616622,4.482245313126036,5.274017756111481,4.204000480547864,5.2,4.658698452270374
1902M4002_081,4.9528001006900615,4.772081601794324,4.081627276858224,4.134507522669547,5.6,4.361701104077638
1902M4002_082,5.449265255347147,4.889396148728519,5.288232386992621,4.867278842594738,6.4,5.081280430143899
1902M4002_083,4.059095898764982,4.233379520458218,4.081627276858224,4.445195191199577,5.0,4.120506179994774
1902M4002_084,4.6535291532636185,4.76609663146778,5.0321552221785835,4.804555323447934,3.2,4.783151743299258
1902M4002_085,3.614800509898729,3.9195521770532946,4.081627276858224,3.907879584708805,3.4,3.835779120137
1902M4002_086,3.636088181598268,3.959467751011454,4.081627276858224,4.202619189466865,4.0,3.8916625883907185
1902M4002_087,4.873233130151619,4.737792034106391,5.12930210659595,4.486320831223421,5.2,4.733923471850349
1902M4002_088,5.043805452033113,4.524371947428389,4.901255047011055,4.5549269046698395,4.8,4.671758116559601
1902M4002_089,3.6468225271396832,3.9619578664839588,4.081627276858224,4.469597037844888,4.0,3.9385574421472644
