name,lenS,label,名詞,agent_utterance,dialogue_act,general,context,questionmark,depend_word,nod_word,information_offer,question_depend_o,question_depend_x,response_demonstrative_o,response_demonstrative_x,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,theme_index,theme,freq,information_offer_s,response_demonstrative_o_s,response_demonstrative_x_s,question_depend_o_s,question_depend_x_s,lenS_s,general_s,context_s,UI3average_s,UI3average_diff_s,num_noun_after_s,num_noun_before_s,u_utte_len_after_s,u_utte_len_before_s,theme_index_s,cls
1902M4002_019,39.0,5.0,1, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,21.894999999999996,16.945,1,0,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,0.4353994731953361,1.0402433307351164,-0.42413332636604667,-0.6615263572134708,-0.6666018865409105,-0.7687195359279995,-1.184350379751151,4
1902M4003_023,39.0,4.8,0, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998,16.87,25.28,0,4,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,0.19971793016063577,0.8305736169535661,-0.6704689599364005,0.28987146157342286,-0.7920555174205909,-0.5649023654146704,-1.184350379751151,4
1902M5001_016,39.0,4.2,0, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.2,0.20000000000000018,42.88,14.09,0,0,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,-0.5073266989434643,0.20156447560891652,-0.6704689599364005,-0.6615263572134708,-0.14269254444934848,-0.8385333357858944,-1.184350379751151,4
1902M5002_024,39.0,4.8,1, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998,25.205000000000002,21.555,1,0,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,0.19971793016063577,0.8305736169535661,-0.42413332636604667,-0.6615263572134708,-0.5839647684888222,-0.6559904230226069,-1.184350379751151,4
1902M5003_022,39.0,4.8,6, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998,63.71000000000001,19.79,6,1,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,0.19971793016063577,0.8305736169535661,0.8075448414857225,-0.42367690251674733,0.37734708365488,-0.6991502677683809,-1.184350379751151,4
1902M7001_028,39.0,4.6,0, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.6,0.5999999999999996,35.495000000000005,15.515,0,0,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,-0.0359636128740646,0.6209039031720159,-0.6704689599364005,-0.6615263572134708,-0.32706569152326714,-0.803687568781516,-1.184350379751151,4
1902M7002_023,39.0,4.8,3, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.5999999999999996,43.620000000000005,12.745,3,0,1,休日,29,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,1.1895157042347864,-0.4350054526749031,-0.6087448010205759,0.19971793016063577,0.6209039031720159,0.06853794077466097,-0.6615263572134708,-0.12421778089691786,-0.8714228492040622,-1.184350379751151,4
1902F2001_022,23.0,6.0,0, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,33.075,17.665,0,0,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,1.613807188368837,1.0402433307351164,-0.6704689599364005,-0.6615263572134708,-0.38748316151905365,-0.751113253652103,-0.9563855426069603,0
1902F4003_020,23.0,5.0,5, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,-0.40000000000000036,63.185,59.89,5,5,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,0.4353994731953361,-0.42744466573573403,0.5612092079153687,0.5277209162701463,0.3642399878913311,0.28142184231974093,-0.9563855426069603,0
1902F4005_034,23.0,5.0,3, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0.40000000000000036,53.3,46.495,3,0,9,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,0.4353994731953361,0.41123418939046674,0.06853794077466097,-0.6615263572134708,0.11745209908622792,-0.046128367521416046,0.6393683174023739,0
1902F4010_024,23.0,5.6,3, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.6,0.39999999999999947,74.41,46.559999999999995,3,2,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,1.1424441022994363,0.4112341893904658,0.06853794077466097,-0.18582744782002394,0.644482178264349,-0.044538911482619896,-0.9563855426069603,0
1902F6001_026,23.0,5.6,4, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.6,0.39999999999999947,40.975,54.965,4,4,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,1.1424441022994363,0.4112341893904658,0.3148735743450148,0.28987146157342286,-0.19025257764851103,0.16098998091864372,-0.9563855426069603,0
1902F6002_026,23.0,5.4,6, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.4,0.0,77.995,47.275,6,0,8,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,0.9067625592647369,-0.008105238172633674,0.8075448414857225,-0.6615263572134708,0.7339849179068675,-0.02705489505586153,0.41140348025818324,0
1902F7001_021,23.0,4.4,1, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,-0.39999999999999947,50.279999999999994,30.685,1,2,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,-0.2716451559087639,-0.4274446657357331,-0.42413332636604667,-0.18582744782002394,0.0420550910749571,-0.4327329824963089,-0.9563855426069603,0
1902F7002_023,23.0,5.8,4, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.8,0.5999999999999996,67.02,29.825,4,2,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,1.3781256453341366,0.6209039031720159,0.3148735743450148,-0.18582744782002394,0.45998420170696785,-0.4537627085480741,-0.9563855426069603,0
1902M2001_028,23.0,4.0,6, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,-1.2000000000000002,69.11,71.58500000000001,6,5,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,-0.7430082419781646,-1.266123520861934,0.8075448414857225,0.5277209162701463,0.512162925794238,0.5674016634539203,-0.9563855426069603,5
1902M4001_021,23.0,5.6,2, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.6,0.5999999999999996,49.57,45.785,2,2,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,1.1424441022994363,0.6209039031720159,-0.17779769279569285,-0.18582744782002394,0.02432930442330089,-0.06349011809903618,-0.9563855426069603,0
1902M5002_025,23.0,5.4,1, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.4,0.6000000000000005,44.735,25.205000000000002,1,1,2,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,0.9067625592647369,0.6209039031720168,-0.42413332636604667,-0.42367690251674733,-0.09638080608480974,-0.566736353151743,-0.9563855426069603,0
1902M5003_053,23.0,5.2,1, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0,0,0.0,0.0,0.0,0.0,1.0,5.2,0.6000000000000005,57.33,20.76,1,0,15,休日,12,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.04273873319019106,-0.4350054526749031,-0.4570921363354922,0.6710810162300365,0.6209039031720168,-0.42413332636604667,-0.6615263572134708,0.2180646627568972,-0.6754306930355759,2.0071573402675176,0
1902F2001_023,15.0,5.6,0, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,-0.40000000000000036,18.015,33.075,0,0,3,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,1.1424441022994363,-0.42744466573573403,-0.6704689599364005,-0.6615263572134708,-0.7634695657077085,-0.37428990660826367,-0.7284207054627697,4
1902F4006_061,15.0,3.4,1, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,3.4,-0.6000000000000001,24.700000000000003,13.134999999999998,1,0,1,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,-1.4500528710822653,-0.6371143795172838,-0.42413332636604667,-0.6615263572134708,-0.5965725463185214,-0.8618861129712849,-1.184350379751151,8
1902F7003_025,15.0,5.4,6, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,0.0,86.545,63.97,6,4,3,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,0.9067625592647369,-0.008105238172633674,0.8075448414857225,0.28987146157342286,0.9474433346275181,0.3811907752164874,-0.7284207054627697,3
1902M4002_045,15.0,3.4,1, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,3.4,-0.8000000000000003,28.995,10.445,1,0,1,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,-1.4500528710822653,-0.846784093298834,-0.42413332636604667,-0.6615263572134708,-0.4893440200243466,-0.9276651398076202,-1.184350379751151,8
1902M4003_078,15.0,3.2,0, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,3.2,-1.0,43.715,9.66,0,0,1,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,-1.685734414116965,-1.0564538070803837,-0.6704689599364005,-0.6615263572134708,-0.12184602071113287,-0.946860878122313,-1.184350379751151,8
1902M7001_061,15.0,4.8,2, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998,52.425,18.73,2,0,1,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,0.19971793016063577,0.8305736169535661,-0.17779769279569285,-0.6615263572134708,0.09560693948031339,-0.7250706277856729,-1.184350379751151,4
1902M7002_043,15.0,3.6,1, 最近スポーツはしましたか？,qy,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,3.6,-0.6000000000000001,35.845,13.83,1,0,1,スポーツ,7,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.6588659519026797,-0.4350054526749031,-0.5076430245638535,-1.2143713280475648,-0.6371143795172838,-0.42413332636604667,-0.6615263572134708,-0.31832762768090145,-0.8448911599410793,-1.184350379751151,8
1902F2001_024,14.0,6.4,0, 好きなスポーツはなんですか？,qw,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,6.4,0.8000000000000007,27.085,18.015,0,0,4,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.7358818542417408,-0.4350054526749031,-0.5076430245638535,2.0851702744382377,0.830573616953567,-0.6704689599364005,-0.6615263572134708,-0.5370288827069715,-0.7425546442124311,-0.5004558683185791,4
1902F4001_036,14.0,5.2,3, 好きなスポーツはなんですか？,qw,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002,54.81,10.175,3,0,1,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.7358818542417408,-0.4350054526749031,-0.5076430245638535,0.6710810162300365,1.2499130445166666,0.06853794077466097,-0.6615263572134708,0.15515060309186343,-0.9342674956610815,-1.184350379751151,4
1902M5003_054,14.0,5.4,6, 好きなスポーツはなんですか？,qw,1.0,3,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,0.20000000000000018,92.24000000000001,57.33,6,1,16,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.7358818542417408,-0.4350054526749031,-0.5076430245638535,0.9067625592647369,0.20156447560891652,0.8075448414857225,-0.42367690251674733,1.0896241162911564,0.21882172756099794,2.235122177411708,3
1902F2001_025,37.0,5.6,2, するのが好きなんですね．最近はどちらでそのスポーツを楽しみましたか？,qy,1.0,3,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,-0.8000000000000007,28.060000000000002,27.085,2,0,5,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,1.0354838995566642,-0.4350054526749031,-0.5076430245638535,1.1424441022994363,-0.8467840932988344,-0.17779769279569285,-0.6615263572134708,-0.5126871334318096,-0.5207643938757911,-0.27249103117438855,1
1902F4009_059,37.0,5.6,1, するのが好きなんですね．最近はどちらでそのスポーツを楽しみましたか？,qy,1.0,3,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,0.39999999999999947,42.355000000000004,22.085,1,0,2,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,1.0354838995566642,-0.4350054526749031,-0.5076430245638535,1.1424441022994363,0.4112341893904658,-0.42413332636604667,-0.6615263572134708,-0.15579964021289716,-0.643030243013961,-0.9563855426069603,1
1902F7002_024,37.0,5.2,2, するのが好きなんですね．最近はどちらでそのスポーツを楽しみましたか？,qy,1.0,3,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,-0.5999999999999996,36.730000000000004,67.02,2,4,3,スポーツ,3,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,1.0354838995566642,-0.4350054526749031,-0.5076430245638535,0.6710810162300365,-0.6371143795172833,-0.17779769279569285,0.28987146157342286,-0.29623280910806205,0.45577294319077094,-0.7284207054627697,1
1902F2001_026,21.0,6.4,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,6.4,0.8000000000000007,16.475,28.060000000000002,0,2,6,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,2.0851702744382377,0.830573616953567,-0.6704689599364005,-0.18582744782002394,-0.8019170466141181,-0.496922553293848,-0.04452619403019795,0
1902F2001_030,21.0,4.6,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.6,-1.0,14.68,22.125,0,0,10,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,-0.0359636128740646,-1.0564538070803837,-0.6704689599364005,-0.6615263572134708,-0.8467308311771085,-0.6420521162208556,0.8673331545465645,0
1902F4007_021,21.0,4.4,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,-1.5999999999999996,15.04,151.76,0,16,3,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,-0.2716451559087639,-1.6854629484250334,-0.6704689599364005,3.1440649179341036,-0.837743108367818,2.5279345543844727,-0.7284207054627697,5
1902F4009_061,21.0,4.2,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.3999999999999995,12.015,14.955,0,0,4,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,-0.5073266989434643,-1.4757932346434832,-0.6704689599364005,-0.6615263572134708,-0.913264945862551,-0.8173813438849911,-0.5004558683185791,0
1902F4010_029,21.0,5.0,3, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,-0.40000000000000036,27.59,92.47,3,9,7,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,0.4353994731953361,-0.42744466573573403,0.06853794077466097,1.4791187350570398,-0.5244211048772723,1.0781061153040552,0.18343864311399263,5
1902F6001_029,21.0,4.0,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.5999999999999996,26.549999999999997,32.980000000000004,0,4,5,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,-0.7430082419781646,-1.6854629484250334,-0.6704689599364005,0.28987146157342286,-0.5503856374374451,-0.37661295774188885,-0.27249103117438855,0
1902F6002_028,21.0,4.8,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,-1.2000000000000002,25.775000000000002,73.38499999999999,0,5,10,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,0.19971793016063577,-1.266123520861934,-0.6704689599364005,0.5277209162701463,-0.5697342073741121,0.611417369143661,0.8673331545465645,5
1902F7002_027,21.0,5.2,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,-0.20000000000000018,29.19,59.290000000000006,0,3,6,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,0.6710810162300365,-0.21777495195418387,-0.6704689599364005,0.05202200687669945,-0.48447567016931425,0.2667499404231607,-0.04452619403019795,0
1902M2001_030,21.0,6.0,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,0.5999999999999996,19.535,76.7,0,5,4,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,1.613807188368837,0.6209039031720159,-0.6704689599364005,0.5277209162701463,-0.7255214027351484,0.6924796271222678,-0.5004558683185791,0
1902M7001_063,21.0,4.2,0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.5999999999999996,13.194999999999999,26.355,0,0,3,スポーツ,10,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,-0.19677053786831322,-0.3064519333535389,-0.4570921363354922,-0.5073266989434643,-0.6371143795172833,-0.6704689599364005,-0.6615263572134708,-0.883805187765432,-0.5386152078499639,-0.7284207054627697,0
1902F2001_027,18.0,5.8,5, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,5.8,-0.6000000000000005,44.18,16.475,5,0,7,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,1.3781256453341366,-0.6371143795172843,0.5612092079153687,-0.6615263572134708,-0.11023687874913267,-0.7802125257469874,0.18343864311399263,4
1902F4001_040,18.0,5.4,9, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,75.655,4.51,9,0,5,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,0.9067625592647369,1.4595827582982166,1.546551742196784,-0.6615263572134708,0.6755647196464789,-1.0727947027346278,-0.27249103117438855,3
1902F4007_020,18.0,6.0,16, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,6.0,0.5999999999999996,151.76,119.97500000000001,16,11,2,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,1.613807188368837,0.6209039031720159,3.270901177189261,1.9548176444504868,2.5755942874271938,1.7506905514131275,-0.9563855426069603,3
1902F7002_026,18.0,5.4,3, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,0.6000000000000005,59.290000000000006,35.235,3,1,5,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,0.9067625592647369,0.6209039031720168,0.06853794077466097,-0.42367690251674733,0.2669978202741459,-0.3214710597805744,-0.27249103117438855,4
1902M2001_029,18.0,5.4,5, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,76.7,69.11,5,6,3,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,0.9067625592647369,1.4595827582982166,0.5612092079153687,0.7655703709668696,0.701654081690114,0.506880068130526,-0.7284207054627697,4
1902M7002_046,18.0,4.8,2, スポーツをする目的は何ですか？,qw,1.0,5,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.0,49.88,95.63499999999999,2,9,4,スポーツ,6,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,-0.4278182448854965,-0.4350054526749031,-0.406541248107131,0.19971793016063577,-0.008105238172633674,-0.17779769279569285,1.4791187350570398,0.03206873239796781,1.1555003978085165,-0.5004558683185791,4
1902F2001_029,29.0,5.6,0, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,1.5999999999999996,22.125,7.385000000000001,0,0,9,スポーツ,16,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,0.4193566808441755,-0.4350054526749031,-0.3054394716504085,1.1424441022994363,1.669252472079766,-0.6704689599364005,-0.6615263572134708,-0.6608597303016414,-1.0024918394801803,0.6393683174023739,1
1902F4001_041,29.0,5.6,10, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,0.1999999999999993,57.34,75.655,10,9,6,スポーツ,16,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,0.4193566808441755,-0.4350054526749031,-0.3054394716504085,1.1424441022994363,0.20156447560891558,1.792887375767138,1.4791187350570398,0.21831432172382206,0.6669260646523903,-0.04452619403019795,1
1902F4006_065,29.0,4.4,3, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,1,0,0.0,1.0,0.0,0.0,0.0,4.4,0.40000000000000036,36.715,9.925,3,0,5,スポーツ,16,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,0.4193566808441755,-0.4350054526749031,-0.3054394716504085,-0.2716451559087639,0.41123418939046674,0.06853794077466097,-0.6615263572134708,-0.29660729755844917,-0.94038078811799,-0.27249103117438855,1
1902F4007_022,29.0,6.4,19, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,1,0,0.0,1.0,0.0,0.0,0.0,6.4,2.0,165.45000000000002,15.04,19,0,4,スポーツ,16,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,0.4193566808441755,-0.4350054526749031,-0.3054394716504085,2.0851702744382377,2.0885918996428665,4.009908077900322,-0.6615263572134708,2.91737741314716,-0.8153028244496422,-0.5004558683185791,3
1902F4009_062,29.0,5.4,2, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,1.2000000000000002,37.795,12.015,2,0,5,スポーツ,16,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,0.4193566808441755,-0.4350054526749031,-0.3054394716504085,0.9067625592647369,1.2499130445166666,-0.17779769279569285,-0.6615263572134708,-0.26964412913057756,-0.8892736631782349,-0.27249103117438855,1
