name,d,v,t,f,label,fusion_pred
1902M4001_053,4.507569436311161,4.6542434710886065,4.4555136487205615,4.0678648302718665,4.8,4.274451069361779
1902M4001_054,4.100150275053124,4.106465240717246,4.1,4.086743243578785,4.2,4.099622749303828
1902M4001_055,4.839442063085649,4.311512660395492,4.631274636025863,4.884596252865581,4.8,4.433481551055449
1902M4001_056,5.178414146913596,5.64495213073918,5.217908007596742,5.009664750840902,5.8,5.126401659562964
1902M4001_057,5.937870759367371,5.5824627025726965,5.580726701120765,4.9105139162480285,6.6,5.458565431087912
1902M4001_058,4.371175998934399,4.2952583986018835,4.4555136487205615,3.9146224678457564,4.0,4.026135236446821
1902M4001_059,6.026880030097319,5.586131211946745,5.328200710856649,4.885426869971743,6.2,5.271970498486748
1902M4001_060,4.534340738561934,4.584580794947776,4.4555136487205615,4.169533871875787,4.6,4.300575696992387
1902M4001_061,4.7166243014981415,4.087234027002632,4.48095990163541,4.1207855844341434,4.0,4.010820615737933
1902M4001_062,5.896742007772517,5.5955582981628815,5.832262156206462,5.1283861833688285,6.2,5.454311194248837
1902M4001_063,5.161156744181741,4.896154175702663,5.207700025042514,4.9550639485102135,6.4,5.033093471963758
1902M4001_064,5.680903152299068,5.7618223390488765,5.752530029246159,5.179420895268218,6.8,5.445369740806762
1902M4001_065,4.725042460883696,5.054767764095182,4.48095990163541,4.402371431762056,4.8,4.6322609398091235
1902M4001_066,5.408839290380374,5.388275117670072,5.812390825001469,4.9485437607354426,6.2,5.622576475512388
1902M4001_067,4.733655276719186,4.708547155187516,4.48095990163541,4.002245474196087,5.4,4.149479178089424
1902M4001_068,4.524477478076175,4.897695280309901,4.4555136487205615,3.9822451636930887,5.4,4.340951128176396
1902M4001_069,5.560735707991083,5.632398489557513,5.778974837710362,5.107100905797622,6.4,5.401336263480228
1902M4001_070,5.6995242539832764,5.714710459689902,5.81494471285452,5.204634565971522,5.0,5.468330319089095
1902M4001_071,4.540208975302285,4.936546264692084,4.4555136487205615,4.156510742944781,5.0,4.469552140513842
1902M4001_072,5.144550734553379,5.157313193775638,4.668774742838231,4.438465690733317,4.4,4.763480412679916
1902M4002_001,4.3536326722853325,4.211202597245325,4.4555136487205615,4.101245741135863,4.0,4.067382324315255
1902M4002_002,4.3776767110786015,4.905175917500004,4.4555136487205615,4.245502248606114,4.2,4.4893027885812025
1902M4002_003,4.810406326252732,4.7210536436102615,5.085721607470844,5.241295077551276,4.8,4.9502985160091955
1902M4002_004,4.892042662102152,4.874342254659445,4.841416286908201,5.242433774371506,4.4,4.826295883872918
1902M4002_005,4.878126452351776,5.043230168187262,5.005428869891616,5.269968766730102,4.6,5.052153246068972
1902M4002_006,4.4907110118459155,4.339804982899649,4.4555136487205615,4.626963953710465,3.6,4.406307339686917
1902M4002_007,5.2225680920625335,5.039893580256941,5.601582781873741,4.464149314150986,5.0,5.028813089356773
1902M4002_008,4.520587546820155,4.40343623280426,4.4555136487205615,4.466812798055075,4.8,4.3665593425438525
1902M4002_009,4.100481208603475,4.10631546381181,4.1,4.092140538545493,4.2,4.099648982010923
1902M4002_010,5.027761007550531,4.338053935587208,4.883568972794478,4.905329944294995,5.0,4.7378373222995736
1902M4002_011,5.11417252982122,4.760266093507381,4.949941082287755,4.861024853978484,5.4,4.815596545531128
1902M4002_012,4.992406034838044,3.9684647267481568,4.863675623756423,4.835380214050394,4.0,4.639878161433061
1902M4002_013,4.687462059444678,4.375362405866098,4.800127394340438,4.5787001160857175,4.8,4.55680442584328
1902M4002_014,4.894523902525496,4.579805234058229,5.146376197500904,4.597802464412133,4.0,4.84347175968972
1902M4002_015,4.816968672100091,4.429442093138533,4.8813743897463535,4.609364865747369,5.0,4.581057083397663
1902M4002_016,4.371175998934399,4.230956549475727,4.4555136487205615,4.017071244047556,4.2,4.040821186121823
1902M4002_017,4.099921673723605,4.101117686060775,4.1,4.107939522096107,4.0,4.099751139721246
1902M4002_018,4.099991021407748,4.099667677520571,4.1,4.100727124769846,4.0,4.099845086463507
1902M4002_019,4.9770493792866795,5.035438497676731,5.059474942833517,4.870782116040131,5.0,4.873719571763061
1902M4002_020,4.6246861419207645,4.685629590659883,4.8813743897463535,4.750826679547483,4.8,4.661261190616526
1902M4002_021,4.099849715444268,4.099560862222379,4.1,4.098395434076588,4.2,4.0999428735590255
1902M4002_022,4.7458360420945205,4.8223698211427815,4.800127394340438,4.755791484495637,5.4,4.7421016454981935
1902M4002_023,4.823679232318853,4.7908295395089215,4.022072015874326,4.6205192596602895,4.0,4.071266636203803
1902M4002_024,5.367363252397288,5.123486776946055,5.2817924796788285,4.817463441649653,4.0,4.993773540661139
1902M4002_025,4.610330291478888,4.636615115138821,4.800127394340438,4.559507954359206,3.4,4.6632690214358234
1902M4002_026,5.085452971331262,4.572657443463873,5.018119897906628,4.775653414912965,5.2,4.747858855680202
1902M4002_027,5.073626605146059,3.9716246996896,4.879088077109923,4.942343677631538,3.2,4.704639862522257
1902M4002_028,4.740279537453626,4.501790531306,5.061453372804882,4.760524982530414,4.8,4.677348666655265
1902M4002_029,4.479043355792863,4.8471621398429505,4.4555136487205615,4.061675647201752,4.8,4.361292784584642
1902M4002_030,4.824876079680242,5.082052460591937,4.090752408070788,4.405084461623487,3.2,4.19192120094535
1902M4002_031,4.371175998934399,4.123986915213503,4.4555136487205615,4.01020532033323,4.0,3.992039887184821
1902M4002_032,4.480360021505113,4.391303400827806,5.123222591251436,4.638304047102984,4.4,4.588056225004674
1902M4002_033,4.099874541615272,4.097624955182332,4.1,4.100451093915036,4.2,4.100008594743387
1902M4002_034,4.790090005233231,4.180325311880762,5.019305098040316,4.797381588406807,2.8,4.655690147520767
1902M4002_035,4.994630537674747,5.163460076773611,4.384568460798535,4.5428795232942365,5.6,4.459769159626411
1902M4002_036,4.6449421783192735,4.540617364167676,5.2879413910976245,4.787581755326121,5.8,4.729290007679898
1902M4002_037,4.371175998934399,4.182007570197132,4.4555136487205615,4.020865388758424,4.0,4.021056380449823
1902M4002_038,4.7022781210771605,4.022039028508094,4.81841429218998,4.336610645348294,5.0,4.404821920734003
1902M4002_039,4.371175998934399,4.111923731279087,4.4555136487205615,4.095250875539607,4.0,4.021108746008942
1902M4002_040,4.78829231840662,4.656891486884005,4.831755984596548,4.636287207159074,4.8,4.672219075235947
1902M4002_041,4.2714717298556515,4.128993338696477,4.081627276858224,4.2101773748721225,5.6,4.087272000784527
1902M4002_042,4.376980775597294,4.247437556527279,4.4555136487205615,4.022922256111949,4.2,4.0508889780941315
1902M4002_043,4.100333523983723,4.100596396968626,4.1,4.1037328052647615,4.0,4.099892837298248
1902M4002_044,4.099680312722281,4.101066055241614,4.1,4.106799958334359,4.2,4.099971742442712
1902M4002_045,4.768439622284202,4.778362567188577,4.977172586807393,4.3650828401316835,3.4,4.779263847997719
1902M4002_046,4.751198617381687,4.6687876582427235,5.009308506534532,4.749096856590105,5.0,4.695477946063584
1902M4002_047,4.711442734752639,4.881085871732369,4.800127394340438,4.437911611489447,5.0,4.711885114950383
1902M4002_048,4.892070466501769,5.060213810078705,4.770626750879913,4.502594618083081,5.0,4.743002616704102
1902M4002_049,4.5356781671930655,3.98257824398999,4.4555136487205615,3.992170104712072,4.0,3.9363126959194648
1902M4002_050,4.533729572630285,4.500777540308804,4.4555136487205615,4.0770940746166175,3.8,4.207186402638416
1902M4002_051,4.7955714709109385,5.055781742171073,4.800127394340438,4.515022828783633,4.8,4.782734977885744
1902M4002_052,4.384159024821575,4.300800167024902,4.081627276858224,4.353685119262078,5.0,4.1969069058414386
1902M4002_053,4.737544459219062,4.113539113867427,4.843220785913337,4.615329775182281,5.2,4.493072594751516
1902M4002_054,4.663831387819972,4.3781952552371735,4.800127394340438,4.4660483681150005,3.8,4.541727034182342
1902M4002_055,4.535570890280009,3.993787192689569,4.4555136487205615,4.0935373231405086,3.8,3.9802152022716015
1902M4002_056,4.738117080646261,4.1359126505101855,4.48095990163541,4.428888638645468,5.0,4.291311301642598
1902M4002_057,4.371175998934399,4.195124723512372,4.4555136487205615,4.012100459896317,4.0,4.023135058779415
1902M4002_058,4.100333523983723,4.101105567557308,4.1,4.107794019600202,4.0,4.099873717720567
1902M4002_059,4.761848711901775,5.1716123491077175,4.884429805725357,4.624838930267576,5.4,4.920618699881056
1902M4002_060,4.7261031003365295,4.733388697256687,5.451050449827537,4.674718530751177,5.4,5.163411496755369
1902M4002_061,4.53932001948098,4.272512536044969,4.4555136487205615,4.102499417151988,4.6,4.110729711822551
1902M4002_062,5.170941617926168,4.916997028839827,5.163645222296903,4.51564259175035,5.6,4.938153043844051
1902M4002_063,4.539274014902572,4.1078963237047725,4.4555136487205615,4.147432493558746,4.4,4.054701687905299
1902M4002_064,4.796192423413004,4.391012461880994,5.293541707872548,4.443682067914582,3.8,4.854463554542886
1902M4002_065,4.5278489555529955,4.219822416239537,4.4555136487205615,4.04894570495196,3.2,4.059959500323252
1902M4002_066,4.528445985776309,4.549147245063964,4.4555136487205615,4.105125388589892,3.4,4.2457982489858965
1902M4002_067,4.521574053389045,4.510924764600162,4.800127394340438,4.428847955734269,3.6,4.613082442855557
1902M4002_068,4.490370895314298,4.4886834229089585,4.4555136487205615,4.12117010572516,4.0,4.221006730783975
1902M4002_069,4.100129199625377,4.103807827488842,4.1,4.10766834668509,4.0,4.0997390968605005
1902M4002_070,4.687114963170283,4.564792524522668,4.911524427425731,4.780729555370436,4.8,4.66764146472453
1902M4002_071,4.733090470300125,4.861192756966728,4.800127394340438,4.506221075125191,5.0,4.713871137280041
1902M4002_072,4.371175998934399,4.365843963608675,4.4555136487205615,4.146011204686497,4.2,4.162917860184357
1902M4002_073,4.754456971528809,4.968868729217138,5.2714927401824845,4.855070865270921,5.4,4.863334504249115
1902M4002_074,4.376980775597294,4.1813397522197535,4.4555136487205615,4.0323564772843765,4.4,4.025797300269348
1902M4002_075,4.572645521715843,5.029345374116326,4.8991718279078444,4.6438485392815165,5.4,4.903419429211712
1902M4002_076,4.376980775597294,3.9788034843764826,4.4555136487205615,4.117397485971973,4.0,3.972649056433323
1902M4002_077,4.609753785523919,4.23087566237136,4.48095990163541,4.299403182830699,4.4,4.207359943385857
1902M4002_078,4.100655531671624,4.099075390141983,4.1,4.102806116512738,4.2,4.100250463223418
1902M4002_079,4.799644197261662,4.389781091200268,3.5549837026112043,4.4387857795624726,3.4,3.5873636123972266
1902M4002_080,5.147651919485917,4.859704264836228,5.116021407194827,4.530022826802517,5.2,4.73729960558104
1902M4002_081,4.968629375721533,4.681221508231738,4.8813743897463535,4.437219692239847,5.6,4.585347382900638
1902M4002_082,5.303932832688433,5.1709220198289465,5.298315599709541,4.782917895305551,6.4,4.984155268648029
1902M4002_083,4.532691267079917,4.508516196020104,4.4555136487205615,4.18021059688561,5.0,4.26765975434744
1902M4002_084,4.787541343063034,4.728944983815079,4.289318725955171,4.612773289077606,3.2,4.271008403867463
1902M4002_085,4.379118128442205,4.035144102978145,4.4555136487205615,3.99959990593589,3.4,3.9519028093934065
1902M4002_086,4.371175998934399,4.037524079658134,4.4555136487205615,4.113873856472842,4.0,3.9961094998917996
1902M4002_087,4.591332081255383,5.07207385932471,5.067496962942059,4.8190577373327015,5.2,4.792741595857684
1902M4002_088,4.977012449425703,4.649015999617235,4.901025651878259,4.7509986195167055,4.8,4.713012434499237
1902M4002_089,4.364503160625533,4.1565716335907705,4.4555136487205615,4.141328230883811,4.0,4.060612228067994
