name,lenS,label,名詞,agent_utterance,dialogue_act,general,context,questionmark,depend_word,nod_word,information_offer,question_depend_o,question_depend_x,response_demonstrative_o,response_demonstrative_x,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,theme_index,theme,freq,information_offer_n,response_demonstrative_o_n,response_demonstrative_x_n,question_depend_o_n,question_depend_x_n,lenS_n,general_n,context_n,UI3average_n,UI3average_diff_n,num_noun_after_n,num_noun_before_n,u_utte_len_after_n,u_utte_len_before_n,theme_index_n,cls
1902F4006_064,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.5999999999999996,9.925,17.595,0,0,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3571428571428572,0.0,0.0,0.02716777689962742,0.04881731963418765,0.14814814814814814,3
1902F4006_071,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.0,7.555,22.869999999999997,0,1,11,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.4642857142857143,0.0,0.025,0.020478152873433443,0.06370667268826917,0.4074074074074074,3
1902F4006_073,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,0.8000000000000003,13.22,27.91,0,1,13,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.6071428571428572,0.0,0.025,0.03646833013435701,0.07793270859207409,0.48148148148148145,3
1902F4006_080,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.6000000000000001,10.205,36.77,0,1,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.5714285714285714,0.0,0.025,0.02795811222761658,0.10294117647058826,0.18518518518518517,3
1902F4006_083,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.0,16.060000000000002,49.589999999999996,0,3,8,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.4642857142857143,0.0,0.07500000000000001,0.04448458846110422,0.13912724398780627,0.2962962962962963,3
1902F4006_086,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.7999999999999998,12.495000000000001,57.220000000000006,0,5,11,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3214285714285715,0.0,0.125,0.03442192616009936,0.16066388167551093,0.4074074074074074,3
1902F4006_104,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-0.19999999999999973,11.899999999999999,50.739999999999995,0,3,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.42857142857142866,0.0,0.07500000000000001,0.03274246358812239,0.1423732640849046,0.18518518518518517,3
1902F4006_110,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,1.6,11.245000000000001,47.96,0,3,2,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.75,0.0,0.07500000000000001,0.030893643445862033,0.1345263633284408,0.07407407407407407,3
1902F4007_005,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.5999999999999996,6.21,112.63,0,15,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.17857142857142871,0.0,0.375,0.01668172067291408,0.31706559783222316,0.14814814814814814,3
1902F4007_035,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,6.54,153.12,0,12,17,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.1071428571428572,0.0,0.30000000000000004,0.017613187309472735,0.4313537315117986,0.6296296296296295,3
1902F4007_041,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.2000000000000002,16.015,179.375,0,13,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.25,0.0,0.325,0.04435757028339167,0.5054617816416394,0.1111111111111111,3
1902F4007_044,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,1.0,11.165000000000001,93.535,0,0,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.6428571428571428,0.0,0.0,0.03066783335215085,0.2631675510895337,0.2222222222222222,3
1902F4008_006,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.7999999999999998,12.684999999999999,64.68,0,5,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.3214285714285715,0.0,0.125,0.03495822513266343,0.1817206729140793,0.18518518518518517,3
1902F4008_018,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.7999999999999998,11.06,66.66,0,7,9,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3214285714285715,0.0,0.17500000000000002,0.03037145760415491,0.1873094727334312,0.3333333333333333,3
1902F4008_020,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.5999999999999996,9.335,73.02,0,4,11,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.17857142857142871,0.0,0.1,0.0255024274585074,0.2052613751834707,0.4074074074074074,3
1902F4008_036,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,34.24,45.61,0,2,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.05,0.0957999322569719,0.12789319182567463,0.1111111111111111,3
1902F4008_056,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.7999999999999998,9.52,116.64500000000001,0,5,2,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.3214285714285715,0.0,0.125,0.026024613300214522,0.32839844191035344,0.07407407407407407,3
1902F4009_005,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,6.16,33.15,0,2,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.05,0.016540589364344587,0.09272326973015695,0.14814814814814814,3
1902F4009_021,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,23.78,35.480000000000004,0,1,12,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.025,0.06627526250423396,0.09929998870949534,0.4444444444444444,3
1902F4009_034,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.40000000000000036,5.745,45.614999999999995,0,1,12,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.3928571428571428,0.0,0.025,0.015369199503217796,0.12790730495653158,0.4444444444444444,3
1902F4009_052,13.0,4.4,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,-1.3999999999999995,5.92,58.585,0,6,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5384615384615385,0.21428571428571444,0.0,0.15000000000000002,0.01586315908321102,0.1645167663994581,0.18518518518518517,3
1902F4009_054,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,13.205,32.775,0,0,7,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.4642857142857143,0.0,0.0,0.03642599074178616,0.09166478491588576,0.25925925925925924,3
1902F4009_056,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,21.974999999999998,83.17,0,8,9,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.1071428571428572,0.0,0.2,0.06118042226487524,0.23391103082307782,0.3333333333333333,3
1902F4009_071,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-1.0,10.0,37.81,0,0,14,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.28571428571428575,0.0,0.0,0.027379473862481657,0.10587670768883371,0.5185185185185185,3
1902F4009_087,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.7999999999999998,5.61,40.305,0,1,8,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.3214285714285715,0.0,0.025,0.014988144970080166,0.11291915998645141,0.2962962962962963,3
1902F4009_103,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.20000000000000018,6.28,75.81,0,2,2,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.42857142857142855,0.0,0.05,0.01687930450491137,0.21313650220164845,0.07407407407407407,3
1902F4009_106,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-1.2000000000000002,17.23,77.10499999999999,0,6,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.25,0.0,0.15000000000000002,0.047787061081630354,0.21679180309359827,0.18518518518518517,3
1902F4010_027,13.0,4.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,-1.2000000000000002,13.33,25.790000000000003,0,1,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.6153846153846154,0.25,0.0,0.025,0.036778819013209896,0.07194874110872758,0.18518518518518517,3
1902F4010_054,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,1.2000000000000002,14.58,29.28,0,1,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.6785714285714286,0.0,0.025,0.04030710172744722,0.0817997064468782,0.14814814814814814,3
1902F4010_068,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-0.40000000000000036,11.99,30.04,0,2,9,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.3928571428571428,0.0,0.05,0.03299649994354748,0.08394490233713449,0.3333333333333333,3
1902F4010_077,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.765000000000001,57.025,0,5,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.4642857142857143,0.0,0.125,0.015425652026645595,0.16011346957208988,0.2222222222222222,3
1902F4011_076,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.5999999999999996,14.04,31.98,0,3,9,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3571428571428572,0.0,0.07500000000000001,0.03878288359489669,0.08942079710963081,0.3333333333333333,3
1902F6001_006,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,11.924999999999999,33.125,0,4,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.1,0.03281302924240714,0.09265270407587221,0.18518518518518517,3
1902F6001_014,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.3999999999999995,9.335,44.185,0,5,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.21428571428571444,0.0,0.125,0.0255024274585074,0.12387094953144408,0.18518518518518517,3
1902F6001_044,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,1.2000000000000002,12.545,53.025000000000006,0,3,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.6785714285714286,0.0,0.07500000000000001,0.034563057468668855,0.14882296488653046,0.18518518518518517,3
1902F6001_067,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,0.6000000000000001,27.25,40.655,0,2,11,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.5714285714285714,0.0,0.05,0.07606977531895677,0.11390707914643787,0.4074074074074074,3
1902F6001_076,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.5999999999999996,6.895,81.83999999999999,0,2,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.5714285714285714,0.0,0.05,0.018615219600316132,0.2301569380151293,0.1111111111111111,3
1902F6002_024,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,0.40000000000000036,13.745000000000001,114.57000000000001,0,2,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.5357142857142858,0.0,0.05,0.03795020887433669,0.3225414926047195,0.2222222222222222,3
1902F7001_011,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.7999999999999998,23.435000000000002,41.795,0,1,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.3214285714285715,0.0,0.025,0.06530145647510446,0.11712487298182231,0.1111111111111111,3
1902F7001_018,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-0.19999999999999973,16.725,29.689999999999998,0,0,10,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.42857142857142866,0.0,0.0,0.04636163486507848,0.08295698317714803,0.37037037037037035,3
1902F7001_024,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.40000000000000036,23.525,67.07499999999999,0,4,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3928571428571428,0.0,0.1,0.06555549283052954,0.18848086259455799,0.18518518518518517,3
1902F7001_027,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.2000000000000002,19.73,47.025,0,2,8,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.25,0.0,0.05,0.054843626510105006,0.13188720785819127,0.2962962962962963,3
1902F7001_045,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-1.2000000000000002,26.165,40.49,0,1,7,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.25,0.0,0.025,0.07300722592299877,0.11344134582815854,0.25925925925925924,3
1902F7001_054,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.7999999999999998,36.05,113.68499999999999,0,9,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.6071428571428571,0.0,0.225,0.10090888562718754,0.32004346844303944,0.14814814814814814,3
1902F7001_056,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,1.2000000000000002,13.83,27.05,0,3,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.6785714285714286,0.0,0.07500000000000001,0.03819013209890482,0.0755052500846788,0.2222222222222222,3
1902F7001_062,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.7999999999999998,36.21,55.405,0,2,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.6071428571428571,0.0,0.05,0.10136050581460994,0.15554081517443832,0.18518518518518517,3
1902F7002_053,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.7999999999999998,42.830000000000005,28.650000000000002,0,0,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.6071428571428571,0.0,0.0,0.12004629106921083,0.08002145195890259,0.2222222222222222,3
1902M2001_011,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-1.9999999999999996,16.37,57.82,0,3,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.10714285714285726,0.0,0.07500000000000001,0.045359602574235075,0.16235745737834484,0.1111111111111111,3
1902M2001_023,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.39999999999999947,12.015,63.66,0,4,15,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.39285714285714296,0.0,0.1,0.03306706559783223,0.17884159421926163,0.5555555555555556,3
1902M2001_032,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.5999999999999996,30.705,70.16,0,3,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3571428571428572,0.0,0.07500000000000001,0.08582194874110874,0.1971886643332957,0.2222222222222222,3
1902M2001_035,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,12.775,56.595000000000006,0,1,9,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.025,0.03521226148808852,0.15889974031839227,0.3333333333333333,3
1902M3001_006,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.5999999999999996,10.095,44.894999999999996,0,5,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.3571428571428572,0.0,0.125,0.027647623348763695,0.12587501411313087,0.18518518518518517,3
1902M3001_015,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-0.7999999999999998,29.1,52.64,0,4,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.3214285714285715,0.0,0.1,0.08129163373602802,0.14773625381054536,0.2222222222222222,3
1902M3001_024,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,52.74,135.625,0,24,8,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.1071428571428572,0.0,0.6000000000000001,0.14801851642768435,0.381971886643333,0.2962962962962963,3
1902M3001_034,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.2000000000000002,13.535,37.54,0,2,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.25,0.0,0.05,0.03735745737834482,0.10511459862255844,0.14814814814814814,3
1902M3001_047,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.4000000000000004,27.41,66.42999999999999,0,10,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.21428571428571425,0.0,0.25,0.07652139550637915,0.18666026871401153,0.18518518518518517,3
1902M4001_017,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-1.2000000000000002,23.775,85.49,0,17,7,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.25,0.0,0.42500000000000004,0.066261149373377,0.2404595235407023,0.25925925925925924,3
1902M4001_029,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-1.4,8.785,53.8,0,4,10,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.21428571428571436,0.0,0.1,0.023949983064242973,0.15101050016935758,0.37037037037037035,3
1902M4001_031,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-1.6000000000000005,16.775,47.12,0,6,12,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.17857142857142855,0.0,0.15000000000000002,0.046502766173647965,0.1321553573444733,0.4444444444444444,3
1902M4001_042,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-2.6000000000000005,28.509999999999998,110.19999999999999,0,23,22,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.0,0.0,0.5750000000000001,0.07962628429490799,0.31020661623574575,0.8148148148148148,3
1902M4001_048,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-2.4000000000000004,14.584999999999999,91.79500000000002,0,14,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.0357142857142857,0.0,0.35000000000000003,0.040321214858304165,0.2582561815513154,0.14814814814814814,3
1902M4001_058,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-2.5999999999999996,4.365,128.01999999999998,0,22,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,1.6653345369377348e-16,0.0,0.55,0.011473975386699788,0.36050581460991304,0.14814814814814814,3
1902M4002_006,13.0,3.6,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.6,-0.9999999999999996,15.2,36.58,0,5,5,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.38461538461538475,0.2857142857142858,0.0,0.125,0.04205712995370893,0.10240487749802417,0.18518518518518517,3
1902M4002_016,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.7999999999999998,23.835,25.745,0,0,7,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.3214285714285715,0.0,0.0,0.0664305069436604,0.07182172293101503,0.25925925925925924,3
1902M4002_031,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,0.7999999999999998,9.51,28.645,0,2,10,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.6071428571428571,0.0,0.05,0.025996387038500622,0.08000733882804563,0.37037037037037035,3
1902M4002_037,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.7999999999999998,9.455,86.25,0,7,4,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.14285714285714296,0.0,0.17500000000000002,0.02584114259907418,0.2426047194309586,0.14814814814814814,3
1902M4002_039,13.0,4.0,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,20.13,81.935,0,0,6,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4615384615384616,0.28571428571428575,0.0,0.0,0.05597267697866095,0.23042508750141136,0.2222222222222222,3
1902M4002_072,13.0,4.2,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,4.2,-0.7999999999999998,10.655,31.395,0,0,3,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.5000000000000002,0.3214285714285715,0.0,0.0,0.029228294004742014,0.08776956079936775,0.1111111111111111,3
1902M4003_015,13.0,3.8,0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.5999999999999996,14.23,32.975,0,0,7,default,128,0.0,0.0,1.0,0.0,0.0,0.09375,0.9999999999999999,1.0,0.4230769230769231,0.5714285714285714,0.0,0.0,0.03931918256746077,0.09222931015016374,0.25925925925925924,3
